8.995177427442183626e-01,8.987878117411546297e-01,8.975608382614572722e-01,8.977086244673312398e-01,8.977232823956482477e-01,8.978520989640875749e-01,8.986364771258985584e-01,8.972128480440172416e-01,8.991638488241862071e-01,9.001450811574613908e-01,9.017913212683025259e-01,8.991521217002487187e-01,8.976498128743445326e-01,8.968134205332585207e-01,8.986633961458362352e-01,8.982646015671007511e-01,8.976125042686763367e-01,8.986721381498428141e-01,8.978112681850337617e-01,8.996949683513854046e-01,9.001210046811044529e-01
9.017192485937698399e-01,9.017784239850286099e-01,9.005058345949783494e-01,9.009662674751447442e-01,8.988510795763555716e-01,8.957939894990818441e-01,8.963838993797744736e-01,8.994901501826688683e-01,9.029107719039916047e-01,9.050444983410250721e-01,9.053939617508174331e-01,9.049929411643838906e-01,9.025159788901734315e-01,8.990488723850214026e-01,8.962679434733519246e-01,8.958255224644591230e-01,8.985036097515488596e-01,9.017533111789465261e-01,9.021378151974986936e-01,9.036048536333306513e-01,9.049336931871860834e-01
8.982339542137955934e-01,8.993546999449617552e-01,9.010013193775624485e-01,9.002066211298237475e-01,8.998316619760362567e-01,8.999626931252464601e-01,8.999053430956257538e-01,8.997776572551035024e-01,8.991917468864215612e-01,8.991674904891040487e-01,8.982335135602891318e-01,8.985721891601781142e-01,8.990834174742636797e-01,8.997095546376836506e-01,9.003709626833176216e-01,9.004298476662430106e-01,9.006967660726071800e-01,9.008128908206639585e-01,9.024913013433308873e-01,9.006403724725356996e-01,9.010680321380862834e-01
9.058685072315344478e-01,9.057425505548869493e-01,9.047056364077404877e-01,9.010213302200754670e-01,9.001881294868901984e-01,9.001393951642197022e-01,9.008353997711243677e-01,9.001728121572400987e-01,8.995691770912301877e-01,8.990393401692088338e-01,8.991102746104054910e-01,8.993908405412039953e-01,8.998792132805495392e-01,9.005221983310153222e-01,9.009436787456952533e-01,9.010641384473869753e-01,9.012832631741437561e-01,9.019749258859960372e-01,9.048460094202168680e-01,9.069698614662285996e-01,9.053790109790835761e-01
