"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.0975087671927255,0.111322298043543,0.0987830950049158,0.0833287695662612,0.0736569344765573,0.0664132318308816,0.0594864910921778,0.0529760715705031,0.0407635466924179,0.0325611650074014,0.0279722936359145
"2",0.0604095974417046,0.0921155731463691,0.109577198789493,0.098536307750245,0.0773354326957535,0.0569423455377399,0.0419336189413424,0.0319749032796466,0.0222138118958647,0.0170655147339442,0.0145517015441236
