"","V1","V2","V3","V4","V5","V6"
"1",-0.819694205728108,-0.820546692256332,-0.801373008820319,-2.18213703917289,-2.18128455264467,-2.20045823608068
"2",-0.813371988720281,-0.815122153611129,-0.795852579207525,-2.17845364361532,-2.17670347872447,-2.19597305312807
"3",-0.806980606796379,-0.809697148192036,-0.790329075762865,-2.17483941297381,-2.17212287157815,-2.19149094400733
"4",-0.800614210861347,-0.804269810383401,-0.784803372411046,-2.17120019634344,-2.16754459682139,-2.18701103479374
"5",-0.79436695182013,-0.798838274569574,-0.779276343076769,-2.16744184281925,-2.16297052006981,-2.18253245156261
"6",-0.788315656501235,-0.79340123163281,-0.773748911726963,-2.16348752557274,-2.15840195044117,-2.17805427034702
"7",-0.782467855427412,-0.787959598446996,-0.768222202497451,-2.15932971408116,-2.15383797106158,-2.17357536701112
"8",-0.776813755044974,-0.782514848383924,-0.762697389566283,-2.1549782018982,-2.14927710855925,-2.16909456737689
"9",-0.771343561800236,-0.777068454815386,-0.757175647111505,-2.15044278257753,-2.14471788956238,-2.16461069726626
"10",-0.766047482139509,-0.771621891113175,-0.751658149311167,-2.14573324967285,-2.14015884069919,-2.16012258250119
"11",-0.760904832927943,-0.766176265116237,-0.746145793512277,-2.14087028631901,-2.13559885413072,-2.15562932573468
"12",-0.755851372706042,-0.760731222532132,-0.740638369737682,-2.13591813397551,-2.13103828414942,-2.15113113694387
"13",-0.750811970433142,-0.75528604353557,-0.73513539117919,-2.13095192368301,-2.12647785058058,-2.14662850293696
"14",-0.745711495068583,-0.749840008301266,-0.72963637102861,-2.12604678648216,-2.12191827324948,-2.14212191052213
"15",-0.740474815571702,-0.74439239700393,-0.724140822477748,-2.12127785341363,-2.11736027198141,-2.13761184650759
"16",-0.73504816154604,-0.738942753426103,-0.718648290493419,-2.11669889487389,-2.11280430299383,-2.13309876592651
"17",-0.729463205171928,-0.733491675781623,-0.713158447142465,-2.1122782386826,-2.1082497680729,-2.12858299671206
"18",-0.723772979273902,-0.728040025892157,-0.707670996266736,-2.10796285201522,-2.10369580539696,-2.12406483502239
"19",-0.718030516676494,-0.722588665579372,-0.70218564170808,-2.10369970204722,-2.09914155314434,-2.11954457701564
"20",-0.712288850204238,-0.717138456664934,-0.696702087308346,-2.09943575595407,-2.09458614949338,-2.11502251884997
"21",-0.70659584214386,-0.711690167352787,-0.691220088109985,-2.09512315144905,-2.09002882624012,-2.11049890548292
"22",-0.700978672630855,-0.706244191375988,-0.685739603957853,-2.09073470839665,-2.08546918965151,-2.10597377706965
"23",-0.695459351262909,-0.700800828849873,-0.680260645897408,-2.08624841719919,-2.08090693961223,-2.10144712256469
"24",-0.690059887637709,-0.695360379889775,-0.674783224974108,-2.08164226825898,-2.07634177600692,-2.09691893092259
"25",-0.684802291352943,-0.689923144611029,-0.66930735223341,-2.07689425197835,-2.07177339872026,-2.09238919109788
"26",-0.679694853210124,-0.684489364270591,-0.66383314507063,-2.07199607755576,-2.06720156649529,-2.08785778569525
"27",-0.674690988826065,-0.679059044691895,-0.658361146280517,-2.06699432937442,-2.06262627350858,-2.08332417191996
"28",-0.669730395021407,-0.673632132839997,-0.652892005007674,-2.06194931061367,-2.05804757279508,-2.0787877006274
"29",-0.664752768616791,-0.668208575679953,-0.647426370396707,-2.05692132445288,-2.05346551738972,-2.07424772267296
"30",-0.659697806432857,-0.662788320176817,-0.641964891592224,-2.05197067407141,-2.04888016032745,-2.06970358891204
"31",-0.654519995931638,-0.657370945659694,-0.636508175455084,-2.04714287200722,-2.04429192227917,-2.06515469248378
"32",-0.649232987140732,-0.651954560913882,-0.63105665971118,-2.04242426823272,-2.03970269445957,-2.06060059566228
