"","V1","V2","V3","V4","V5","V6"
"33",-0.974279437665778,-0.98822458303699,-0.97976167900948,-1.70756762127692,-1.6936224759057,-1.70208537993321
"34",-0.966333579896891,-0.981370897379794,-0.972566436499649,-1.70550434074485,-1.69046702326195,-1.6992714841421
"35",-0.958767469116553,-0.974452186837115,-0.965317581802944,-1.70306131322424,-1.68737659550368,-1.69651120053785
"36",-0.951518910226582,-0.967476700915294,-0.95802694079789,-1.70030073381327,-1.68434294312455,-1.69379270324196
"37",-0.944476019164409,-0.96045605820052,-0.950711113145105,-1.69733448657449,-1.68135444753838,-1.69109939259379
"38",-0.937526911867463,-0.953401877278979,-0.943386698505202,-1.69427445557049,-1.67839949015897,-1.68841466893275
"39",-0.930559704273178,-0.946325776736858,-0.936070296538798,-1.69123252486382,-1.67546645240014,-1.6857219325982
"40",-0.92348475047287,-0.939238368191957,-0.928774788761053,-1.68829834036318,-1.6725447226441,-1.683008302075
"41",-0.916301357173418,-0.932146235388526,-0.92149818410531,-1.68547259536169,-1.66962771714658,-1.68027576842979
"42",-0.909031069235583,-0.925054955102426,-0.914234773359454,-1.68273374499857,-1.66670985913173,-1.6775300408747
"43",-0.901695431520132,-0.917970104109523,-0.906978847311373,-1.68006024441307,-1.66378557182368,-1.67477682862183
"44",-0.894315988887828,-0.910897259185678,-0.899724696748953,-1.67743054874443,-1.66084927844658,-1.6720218408833
"45",-0.886923750174961,-0.903841320873019,-0.892468441236444,-1.67481364915635,-1.65789607845829,-1.66926895809486
"46",-0.879587580119918,-0.896804484778739,-0.885213515443548,-1.67214068091044,-1.65492377625162,-1.66651474558681
"47",-0.872385807436613,-0.889788270276295,-0.877965182816331,-1.6693333152928,-1.65193085245312,-1.66375393991308
"48",-0.865396760838957,-0.882794196739146,-0.870728706800857,-1.6663132235895,-1.64891578768932,-1.66098127762761
"49",-0.858698769040864,-0.875823783540749,-0.863509350843191,-1.66300207708665,-1.64587706258677,-1.65819149528432
"50",-0.85232976925707,-0.868875612818767,-0.856310363262612,-1.6593619385695,-1.6428160950078,-1.65538134456395
"51",-0.846166132705616,-0.861936517767684,-0.849126931871249,-1.65551643682,-1.63974605175793,-1.65255563765437
"52",-0.840043839105368,-0.854990394346191,-0.841952229354445,-1.6516295921193,-1.63668303687848,-1.64972120187022
"53",-0.83379886817519,-0.848021138512976,-0.834779428397542,-1.64786542474853,-1.63364315441074,-1.64688486452618
"54",-0.827267199633948,-0.841012646226729,-0.827601701685883,-1.64438795498882,-1.63064250839604,-1.64405345293689
"55",-0.82031589274484,-0.833953889580656,-0.820413797569594,-1.64133012357698,-1.62769212674117,-1.64123221875223
"56",-0.812936324948399,-0.826854145206034,-0.813216767057935,-1.63870055307247,-1.62478273281484,-1.63842011096294
"57",-0.805150953229489,-0.819727765868654,-0.80601323682495,-1.63647678649044,-1.62189997385127,-1.63561450289497
"58",-0.796982234572976,-0.81258910433431,-0.798805833544682,-1.634636366846,-1.61902949708467,-1.63281276787429
"59",-0.788452625963727,-0.805452513368793,-0.791597183891175,-1.6331568371543,-1.61615694974923,-1.63001227922685
"60",-0.779626222553719,-0.79833096002206,-0.784388585286563,-1.63197410226336,-1.61326936479502,-1.62721173953052
"61",-0.770733672163391,-0.79123186848073,-0.777176018145337,-1.63085751435274,-1.6103593180354,-1.62441516837079
"62",-0.762047260780295,-0.784161277215582,-0.769954133630079,-1.62953478743489,-1.6074207709996,-1.6216279145851
"63",-0.753839274391983,-0.777125224697399,-0.762717582903371,-1.62773363552225,-1.60444768521683,-1.61885532701086
"64",-0.746311441853607,-0.77012581161711,-0.755462091206375,-1.62525232975968,-1.60143795999617,-1.61610168040691
"65",-0.739383263490712,-0.763149387546229,-0.748187680094583,-1.62217136982162,-1.59840524576611,-1.61336695321775
"66",-0.732903682496446,-0.756178364276419,-0.74089544520207,-1.61864181251494,-1.59536713073497,-1.61065004980932
"67",-0.726721642063954,-0.749195153599344,-0.733586482162908,-1.61481471464648,-1.59234120311109,-1.60794987454753
"68",-0.720686085386384,-0.742182167306664,-0.726261886611171,-1.61084113302311,-1.58934505110282,-1.60526533179832
"69",-0.714658495975926,-0.735125423368597,-0.718921873848074,-1.60685958413261,-1.58639265673994,-1.60259620626047
"70",-0.708550518620952,-0.728025364469568,-0.711563137843401,-1.60295842318664,-1.58348357733802,-1.59994580396419
"71",-0.702286338428876,-0.720886039472556,-0.704181492234076,-1.59921346507777,-1.58061376403409,-1.59731831127257
"72",-0.695790140507116,-0.713711497240542,-0.696772750657025,-1.59570052469858,-1.57777916796515,-1.59471791454867
"73",-0.688986109963085,-0.706505786636504,-0.689332726749173,-1.59249541694166,-1.57497574026824,-1.59214880015557
"74",-0.681820673690597,-0.699273266350838,-0.681859801750036,-1.5896517149132,-1.57219912225296,-1.58961258685376
"75",-0.674329225729044,-0.692019534383613,-0.674362627309494,-1.5871340245738,-1.56944371591923,-1.58710062299335
"76",-0.666569401904216,-0.684750498562311,-0.666852422680023,-1.58488471009768,-1.56670361343959,-1.58460168932188
"77",-0.658598838041904,-0.677472066714418,-0.659340407114093,-1.58284613565905,-1.56397290698653,-1.58210456658686
"78",-0.650475169967896,-0.670190146667417,-0.651837799864178,-1.58096066543211,-1.56124568873258,-1.57959803553582
"79",-0.642247755691768,-0.662908629357179,-0.644353289363616,-1.57917894140729,-1.55851806774187,-1.57707340773544
"80",-0.63393284195824,-0.655623338153117,-0.636885440769202,-1.57748471683986,-1.55579422064499,-1.5745321180289
"81",-0.62553839769582,-0.648328079533033,-0.629430288418595,-1.57587002280134,-1.55308034096412,-1.57197813207856
"82",-0.617072391833013,-0.641016659974725,-0.621983866649456,-1.57432689036319,-1.55038262222148,-1.56941541554675
"83",-0.608542793298326,-0.633682885955996,-0.614542209799444,-1.57284735059693,-1.54770725793926,-1.56684793409581
"84",-0.59997922087906,-0.626323459980718,-0.607101628570214,-1.57140178471525,-1.54505754561359,-1.5642793770241
"85",-0.591497892797696,-0.618946668657061,-0.599659539119392,-1.56987397449567,-1.5424251986363,-1.56171232817397
"86",-0.583236677135507,-0.611563694619266,-0.592213633968598,-1.56812605185691,-1.53979903437315,-1.55914909502381
"87",-0.575333441973768,-0.604185720501578,-0.584761605639453,-1.5660201487177,-1.53716787018989,-1.55659198505201
"88",-0.567926055393754,-0.596823928938239,-0.577301146653577,-1.56341839699676,-1.53452052345228,-1.55404330573694
"89",-0.561102335392279,-0.589486069315774,-0.569830051785732,-1.56023297869729,-1.53184924477379,-1.55150526230383
"90",-0.55474989962831,-0.582166158029837,-0.562346524823244,-1.55657627616031,-1.52916001775878,-1.54897965096537
"91",-0.548706315676356,-0.574854778228368,-0.55484887180658,-1.55261072181131,-1.5264622592593,-1.54646816568109
"92",-0.542809151110923,-0.567542513059304,-0.547335398776207,-1.5484987480758,-1.52376538612742,-1.54397250041051
"93",-0.536921459067846,-0.560222401879257,-0.539804174925336,-1.54437730181793,-1.52107635900651,-1.54149458596044
"94",-0.531008234928257,-0.552897308879541,-0.532252322058149,-1.54028138765657,-1.51839231370528,-1.53903730052667
"95",-0.525059959634615,-0.545572554460143,-0.524676725131569,-1.53622052464926,-1.51570792982373,-1.53660375915231
"96",-0.519067114129381,-0.53825345902105,-0.517074269102521,-1.53220423185354,-1.51301788696188,-1.5341970768804
"97",-0.513020179355012,-0.53094534296225,-0.50944183892793,-1.52824202832696,-1.51031686471973,-1.53182036875405
"98",-0.506898766084573,-0.523651133669851,-0.501778730097157,-1.52435430329646,-1.50760193571118,-1.52947433928387
"99",-0.500639004413537,-0.516364186474448,-0.494093880229317,-1.52060492666654,-1.50487974460563,-1.52715005085076
"100",-0.494166154267985,-0.509075463692754,-0.486398637475963,-1.51706863851114,-1.50215932908638,-1.52483615530317
"101",-0.487405475573997,-0.501775927641486,-0.478704349988648,-1.51382017890418,-1.4994497268367,-1.52252130448953
"102",-0.48028222825765,-0.494456540637357,-0.471022365918923,-1.51093428791958,-1.49675997553988,-1.52019415025831
"103",-0.472759549676476,-0.487109614180136,-0.463361090246796,-1.50844782819981,-1.49409776369615,-1.51784628762949
"104",-0.464952086913804,-0.479732856501802,-0.45571715526609,-1.50624615266153,-1.49146538307353,-1.51548108430925
"105",-0.457012364484413,-0.472325325017386,-0.448084250099082,-1.50417673678997,-1.488863776257,-1.5131048511753
"106",-0.449092906903085,-0.464886077141921,-0.440456063868051,-1.50208705607035,-1.48629388583152,-1.51072389910539
"107",-0.441346238684599,-0.457414170290439,-0.432826285695273,-1.49982458598789,-1.48375665438205,-1.50834453897722
"108",-0.433877626694769,-0.449909927071306,-0.425189581497218,-1.49728405967677,-1.48125175930024,-1.50597210487432
"109",-0.426603307203548,-0.442378730866222,-0.417544524367124,-1.49454924086704,-1.47877381720437,-1.50360802370347
"110",-0.419392258831921,-0.434827230250221,-0.409890664192423,-1.49175115093772,-1.47631617951942,-1.50125274557722
"111",-0.412113460200872,-0.427262073798337,-0.402227550860546,-1.48902081126782,-1.47387219767036,-1.49890672060815
"112",-0.404635889931389,-0.419689910085605,-0.394554734258921,-1.48648924323636,-1.47143522308214,-1.49657039890883
"113",-0.39686632717939,-0.412116970003803,-0.386872776070246,-1.48424966768741,-1.46899902486299,-1.49424321879655
"114",-0.388862753240532,-0.404547813711684,-0.379186285158277,-1.48224410332532,-1.46655904285417,-1.49192057140757
"115",-0.380720949945405,-0.396986583684745,-0.371500882182033,-1.48037676831949,-1.46411113458015,-1.48959683608287
"116",-0.372536699124597,-0.389437422398485,-0.363822187800536,-1.47855188083935,-1.46165115756547,-1.48726639216342
"117",-0.3644057826087,-0.381904472328402,-0.356155822672807,-1.4766736590543,-1.4591749693346,-1.4849236189902
"118",-0.356389164003999,-0.37438995171564,-0.34850670552413,-1.47468113935805,-1.45668035164641,-1.48256359783792
"119",-0.348408534019566,-0.366888381863938,-0.340876947344838,-1.47265263104154,-1.45417278319717,-1.48018421771627
"120",-0.340350765140167,-0.359392359842681,-0.333267957191529,-1.47070126161999,-1.45165966691748,-1.47778406956863
"121",-0.332102729850571,-0.351894482721256,-0.325681144120801,-1.46894015860864,-1.44914840573795,-1.47536174433841
"122",-0.323604452265761,-0.344389730224061,-0.31811629983585,-1.4674292978925,-1.4466440199342,-1.47291745032241
"123",-0.315008563021594,-0.336882612695544,-0.310566746626271,-1.46601604883572,-1.44414199916177,-1.47045786523104
"124",-0.306520844384142,-0.329380023135166,-0.303024189428261,-1.46449462917222,-1.4416354504212,-1.4679912841281
"125",-0.298347078619478,-0.321888854542388,-0.295480333178014,-1.46265925663594,-1.43911748071302,-1.4655260020774
"126",-0.290693047993673,-0.314415999916671,-0.287926882811724,-1.46030414896079,-1.43658119703779,-1.46307031414274
"127",-0.283698149801184,-0.306966097548894,-0.28035852040041,-1.45728990885233,-1.43402196110462,-1.46062953825311
"128",-0.277236241449992,-0.299534766895616,-0.272781836554377,-1.45374267890257,-1.43144415345695,-1.45819708379819
"129",-0.271114795376461,-0.292115372704812,-0.265206399018753,-1.44985498667516,-1.42885440934681,-1.45576338303287
"130",-0.265141284016955,-0.284701279724458,-0.257641775538666,-1.44581935973371,-1.42625936402621,-1.453318868212
"131",-0.259123179807839,-0.277285852702532,-0.250097533859243,-1.44182832564188,-1.42366565274719,-1.45085397159048
"132",-0.252903277161601,-0.269864018774435,-0.242580123166345,-1.43803908998717,-1.42107834837434,-1.44836224398243
"133",-0.246465658395224,-0.262436954625277,-0.235083518408757,-1.4344675704526,-1.41849627422255,-1.44584971043907
"134",-0.239829727801818,-0.255007399327591,-0.227598575975997,-1.43109436274506,-1.41591669121928,-1.44332551457088
"135",-0.233014889674491,-0.247578091953912,-0.220116152257583,-1.42790006257143,-1.41333686029201,-1.44079879998834
"136",-0.22604054830635,-0.240151771576775,-0.212627103643033,-1.42486526563863,-1.4107540423682,-1.43827871030194
