"","score_threshold_RLCP","score_threshold_calLCP","score_threshold_baseLCP","score_threshold_RLCP","score_threshold_calLCP","score_threshold_baseLCP"
"1",-0.423462633330133,0.522273560539735,0.0928857923999239,-2.56855031127819,-3.51428650514806,-3.08489873700824
"2",-0.424203894139924,0.527244291045985,0.0564234797218732,-2.55782484510028,-3.50927303028619,-3.03845221896207
"3",-0.429652418750446,0.532216897695502,0.019546693846012,-2.54239211512164,-3.50426143156759,-2.9915912277181
"4",-0.439649512123862,0.537200837365747,-0.0170910943939835,-2.5224108163801,-3.49926116586971,-2.94496923410998
"5",-0.454036479222338,0.542205566934183,-0.0528364141644441,-2.49803964391351,-3.49428169007003,-2.8992397089714
"6",-0.47238865603692,0.547240728122255,-0.0870815147219674,-2.46970326173081,-3.48933264588998,-2.85501040304576
"7",-0.49321750267419,0.552316702027348,-0.119401525684253,-2.43889020972542,-3.48442441442696,-2.81270618671536
"8",-0.514768510269606,0.557444054590829,-0.149417296759268,-2.40735499676189,-3.47956756162232,-2.77270621027222
"9",-0.535287169958632,0.562633351754068,-0.176749677654986,-2.37685213170474,-3.47477265341744,-2.73538962400839
"10",-0.55301897287673,0.567895159458432,-0.201019518079374,-2.34913612341853,-3.47005025575369,-2.70113557821588
"11",-0.566591650679156,0.573237953520536,-0.221924434358114,-2.32557924024798,-3.46540884444767,-2.67024645656902
"12",-0.576161897100348,0.578661849257974,-0.239469109287722,-2.30602478845867,-3.46084853481699,-2.6427175762713
"13",-0.58226864639454,0.584164871863589,-0.253734992282427,-2.28993383379636,-3.45636735205449,-2.61846748790847
"14",-0.585450832815964,0.58974504653022,-0.264803532756455,-2.27676744200682,-3.451963321353,-2.59741474206633
"15",-0.586247390618853,0.59540039845071,-0.272756180124034,-2.26598667883581,-3.44763446790537,-2.57947788933063
"16",-0.58532752656141,0.601059516262132,-0.277895562703591,-2.25692233752513,-3.44330938034867,-2.56435430138295
"17",-0.583881537417714,0.606373242378496,-0.28140902443035,-2.24838412130071,-3.43863890109692,-2.55085663428807
"18",-0.583229992465816,0.610922982658045,-0.284705088143736,-2.23905146088449,-3.43320443600835,-2.53757636520657
"19",-0.584693460983764,0.614290142959021,-0.289192276683174,-2.22760378699842,-3.42658739094121,-2.52310497129901
"20",-0.589592512249607,0.616056129139667,-0.296279112888088,-2.21272053036446,-3.41836917175373,-2.50603392972598
"21",-0.598810866014952,0.615887913586309,-0.307058871368043,-2.193517971231,-3.40821675083226,-2.48526996587791
"22",-0.611484843925627,0.613794734797602,-0.321363833813164,-2.1708597879522,-3.39613936667543,-2.46098079806467
