"","score_threshold_RLCP","score_threshold_calLCP","score_threshold_baseLCP","score_threshold_RLCP","score_threshold_calLCP","score_threshold_baseLCP"
"1",-0.805217240101435,-0.800295506006983,-0.784513731751504,-2.19526164200542,-2.20018337609987,-2.21596515035535
"2",-0.797745835748445,-0.794915709836394,-0.779123452377767,-2.1927180472128,-2.19554817312485,-2.21134043058348
"3",-0.790462234753697,-0.789537988552041,-0.77373549486873,-2.18998664906194,-2.1909108952636,-2.20671338894691
"4",-0.783449081751178,-0.784167018961897,-0.768351691205903,-2.18698480291885,-2.18626686570813,-2.20208219346413
"5",-0.776789021374874,-0.778807477873936,-0.76297387337079,-2.18362986414954,-2.18161140765048,-2.19744501215363
"6",-0.770533517553233,-0.773463101414096,-0.757602922065881,-2.17987036882558,-2.17694078496471,-2.19280096431293
"7",-0.764609311392541,-0.768133862980181,-0.752235912877587,-2.17577957584066,-2.17225502425302,-2.18815297435561
"8",-0.758911963293544,-0.762818795287964,-0.746868970113297,-2.17146192479404,-2.16755509279963,-2.18350491797429
"9",-0.75333703365699,-0.757516931053214,-0.741498218080403,-2.16702185528499,-2.16284195788877,-2.17886067086158
"10",-0.747780082883624,-0.752227302991702,-0.736119781086296,-2.16256380691275,-2.15811658680467,-2.17422410871007
"11",-0.742157941659776,-0.746948552781635,-0.730730925739836,-2.15817094899098,-2.15338033786913,-2.16959796491093
"12",-0.736472521814113,-0.741677757950964,-0.725333487855759,-2.15384136969104,-2.14863613355419,-2.16498040364939
"13",-0.730747005460882,-0.736411604990075,-0.719930445550272,-2.14955188689866,-2.14388728736947,-2.16036844680927
"14",-0.725004574714331,-0.731146780389354,-0.714524776939582,-2.1452793184996,-2.13913711282458,-2.15575911627435
"15",-0.719268411688711,-0.725879970639189,-0.709119460139894,-2.14100048237961,-2.13438892342913,-2.15114943392843
"16",-0.71356388239797,-0.720608091588573,-0.703717187592617,-2.13669001252474,-2.12964580333414,-2.14653670733009
