"","V1","V2","V3","V4","V5","V6"
"1",-0.279619857873985,-0.248847424476841,-0.27194266091121,-2.73206563282444,-2.76283806622159,-2.73974282978722
"2",-0.26827016052965,-0.242373432934118,-0.263129920026644,-2.73336386132707,-2.7592605889226,-2.73850410183008
"3",-0.25683385934987,-0.23587172966389,-0.254229868023677,-2.73474869366515,-2.75571082335113,-2.73735268499134
"4",-0.245673280974527,-0.229317922086191,-0.245311403304603,-2.73585780319879,-2.75221316208712,-2.73621968086871
"5",-0.235150752043496,-0.222687617621056,-0.236443424271718,-2.73632886328811,-2.74879199771055,-2.73503619105989
"6",-0.225574694493324,-0.215959177544502,-0.227675612009906,-2.73585345199658,-2.74546896894541,-2.73375253448
"7",-0.217037911447208,-0.209121978556465,-0.218980778334419,-2.734338766201,-2.74225469909174,-2.73239589931378
"8",-0.209579301325012,-0.202168151212866,-0.210312517743099,-2.73174590748149,-2.73915705759363,-2.7310126910634
"9",-0.203237762546601,-0.195089826069625,-0.20162442473379,-2.72803597741819,-2.73618391389517,-2.72964931523101
"10",-0.198052193531838,-0.18787913368266,-0.192870093804334,-2.72317007759125,-2.73334313744043,-2.72835217731876
"11",-0.193985216105914,-0.180528357535697,-0.184007335698063,-2.71718558617547,-2.73064244474569,-2.72716346658332
"12",-0.190694345715322,-0.173030392823676,-0.17501082614027,-2.71042498772436,-2.72808894061601,-2.72610850729941
"13",-0.187760821211884,-0.165378287669346,-0.165859457101736,-2.70330704338609,-2.72568957692863,-2.72520840749624
"14",-0.184765881447421,-0.157565090195451,-0.156532120553243,-2.69625051430885,-2.72345130556082,-2.72448427520303
"15",-0.181290765273754,-0.14958384852474,-0.147007708465572,-2.68967416164082,-2.72138107838983,-2.723957218449
"16",-0.176979445658103,-0.14143417219825,-0.137279499066183,-2.68393401241476,-2.71947928587462,-2.72363395900668
"17",-0.171726832029292,-0.133141916430189,-0.127398315609238,-2.67913515720187,-2.71772007280097,-2.72346367362192
"18",-0.165490567931543,-0.124739497853058,-0.117429367605577,-2.67531995245792,-2.7160710225364,-2.72338115278388
"19",-0.158228296909079,-0.116259333099356,-0.107437864566041,-2.67253075463867,-2.7144997184484,-2.72332118698171
"20",-0.149897662506124,-0.107733838801582,-0.0974890160014686,-2.67080992019993,-2.71297374390447,-2.72321856670458
"21",-0.140529763613715,-0.0991913154648679,-0.0876346352496598,-2.67012635025063,-2.71146479839948,-2.72302147861469
"22",-0.13044952051015,-0.0906435990848709,-0.0778729509562542,-2.67015512451249,-2.70996104593777,-2.72273169406639
"23",-0.120055308820541,-0.0820984095298784,-0.0681887955938497,-2.6704978673604,-2.70845476665106,-2.72236438058709
"24",-0.109745504170004,-0.0735634666681794,-0.0585670016350461,-2.67075620316923,-2.70693824067105,-2.72193470570419
"25",-0.0999184821836488,-0.0650464903680611,-0.0489924015524412,-2.67053175631388,-2.70540374812947,-2.72145783694509
"26",-0.0908949841184087,-0.0565598242438094,-0.0394540725209005,-2.66950378553742,-2.70383894541202,-2.72094469713493
"27",-0.0826852137584876,-0.0481343068936957,-0.0299580705243509,-2.66766208705563,-2.70221299392043,-2.72038923028977
"28",-0.0752217405199076,-0.0398054006619885,-0.0205146962489852,-2.66507409145251,-2.70049043131043,-2.71978113572343
"29",-0.0684371338186918,-0.0316085678929568,-0.0111342503809968,-2.66180722931202,-2.69863579523776,-2.71911011274972
"30",-0.0622639630708632,-0.0235792709308696,-0.0018270336065793,-2.65792893121815,-2.69661362335814,-2.71836586068243
"31",-0.0565872447285684,-0.0157382939890069,0.00739883059871206,-2.65355418071874,-2.6944031314583,-2.71754025604602
"32",-0.0511017833884522,-0.00804770875669574,0.016543927601872,-2.64898817321715,-2.6920422478489,-2.71663388420747
"33",-0.0454548306832841,-0.000454908792275531,0.0256110199805313,-2.64458365708061,-2.68958357897162,-2.71564950774443
"34",-0.0392936382458331,0.00709271234591545,0.0346028703123226,-2.64069338067636,-2.68707973126811,-2.71458988923451
"35",-0.0323541941885287,0.0146436887942543,0.0435229301270306,-2.63758135589196,-2.68457923887474,-2.71345848020752
"36",-0.0247274325424384,0.0222302654679864,0.0523774067630565,-2.63515664869635,-2.68211434670677,-2.71226148800184
"37",-0.016593023818291,0.0298806149770724,0.0611731965109541,-2.63323958857879,-2.67971322737415,-2.71100580890803
"38",-0.00813063852681383,0.0376229099314742,0.0699171956612783,-2.63165050502856,-2.67740405348685,-2.70969833921665
"39",0.000480052821264405,0.0454853229411524,0.0786163005045828,-2.63020972753494,-2.67521499765482,-2.70834597521825
"40",0.00909547231995933,0.053484111593301,0.0872759711721819,-2.62877367819193,-2.67316231746527,-2.70695417704415
"41",0.0177164124822567,0.0615878733840397,0.0958959231584253,-2.62734314951252,-2.6712146104143,-2.70552266018869
"42",0.0263797584258865,0.0697532907867214,0.104474435798423,-2.62595502661444,-2.66932855897528,-2.70404970398698
"43",0.0351223952685774,0.0779370462746977,0.113009788427285,-2.62464619461543,-2.66746084562155,-2.70253358777414
"44",0.0439812081280596,0.0860958223213217,0.12150026038012,-2.62345353863321,-2.66556815282647,-2.70097259088527
"45",0.0529746333967746,0.0941906799412157,0.129942894879469,-2.62239549506022,-2.66361154160466,-2.69936375654291
"46",0.0620473125660181,0.102200194314087,0.138329790697595,-2.62141670538776,-2.66156958713583,-2.69769918351934
