"","score_threshold_RLCP","score_threshold_calLCP","score_threshold_baseLCP","score_threshold_RLCP","score_threshold_calLCP","score_threshold_baseLCP"
"1",-0.12536543684665,-0.026807820930199,-0.0526162966357453,-2.87655245956628,-2.97511007548273,-2.94930159977718
"2",-0.118254008027341,-0.0221839765834178,-0.0465832162628343,-2.87368729852941,-2.96975732997333,-2.94535809029392
"3",-0.110907199051279,-0.0175471448579139,-0.0405224582195145,-2.8710575176493,-2.96441757184267,-2.94144225848107
"4",-0.103345595344942,-0.012893545942444,-0.0344947731728735,-2.86864253149947,-2.95909458090196,-2.93749335367154
"5",-0.0955897823348051,-0.00821940002576373,-0.0285609117899984,-2.86642175465343,-2.95379213696247,-2.93345062519824
"6",-0.0877185978885979,-0.00352206546335872,-0.0227662212088652,-2.86431634924346,-2.9485128816687,-2.9292687259232
"7",-0.080043889639051,0.00119654672237057,-0.017094434451002,-2.86201446763684,-2.94325490399826,-2.92496392282489
"8",-0.0729357576601475,0.00593338734229389,-0.0115138810088264,-2.85914600975957,-2.93801515476201,-2.92056788641089
"9",-0.0667643020258692,0.0106854072072818,-0.00599289037475468,-2.85534087553767,-2.93279058477083,-2.91611228718879
"10",-0.061899622810199,0.0154495571282041,-0.000499792041204379,-2.85022896489717,-2.92757814483558,-2.91162879566617
"11",-0.0585799264641973,0.0202217532303306,0.00498782187375605,-2.843572071387,-2.92237375108153,-2.90713981972495
"12",-0.0565158449472378,0.0249937728965272,0.0104553087494491,-2.83565956304779,-2.91716918089155,-2.90263071674447
"13",-0.0552861165957724,0.02975635882406,0.0158787633395461,-2.82691270154308,-2.91195517696291,-2.8980775814784
"14",-0.0544694797462529,0.0345002537101942,0.0212342803977174,-2.81775274853643,-2.90672248199287,-2.8934565086804
"15",-0.0536446727351312,0.0392162002521959,0.0264979546776345,-2.80860096569138,-2.9014618386787,-2.88874359310414
"16",-0.0524363631015666,0.0438986696298004,0.0316533427860071,-2.79983268546877,-2.89616771820013,-2.88392239135634
"17",-0.0506529351955473,0.0485570469526244,0.0367138487417029,-2.79163952351861,-2.89084950566678,-2.87900630745586
"18",-0.0481487025697693,0.0532044458127539,0.0417003384166278,-2.78416716628822,-2.88552031467074,-2.87401620727461
"19",-0.044777978776928,0.0578539798022756,0.0466336776826889,-2.77756130022488,-2.88019325880409,-2.8689729566845
"20",-0.0403950773697197,0.0625187625132756,0.0515347324117922,-2.77196761177592,-2.87488145165892,-2.86389742155743
"21",-0.0349370589843165,0.067207916850053,0.0564219664389543,-2.76744904030515,-2.86959401613952,-2.85880806572842
"22",-0.0286719725907997,0.071914602965756,0.0613042354516297,-2.76373753684249,-2.86432411239905,-2.85371374488492
"23",-0.0219506142427264,0.0766279903257459,0.0661879931003834,-2.7604823053344,-2.85906090990287,-2.8486209126775
"24",-0.0151237799936548,0.081337248395383,0.0710796930357794,-2.75733254972729,-2.85379357811633,-2.84353602275673
"25",-0.00854226589714207,0.0860315466400288,0.0759857889083829,-2.75393747396763,-2.8485112865048,-2.83846552877316
"26",-0.00249777052759888,0.0907010272533649,0.0809127104520253,-2.750005379481,-2.84320417726197,-2.83341586046063
"27",0.00295439745715496,0.0953397233423591,0.0858667917336081,-2.74548095760958,-2.83786628349479,-2.82839335188604
"28",0.00781802687844702,0.0999426407423,0.0908543429033,-2.7403679971747,-2.83249261103856,-2.82340431319956
"29",0.0120969065576045,0.104504785288476,0.0958816741112697,-2.73467028699769,-2.82707816572856,-2.81845505455135
"30",0.0157948253159545,0.109021162816176,0.100955095507685,-2.72839161589986,-2.82161795340008,-2.81355188609159
"31",0.0189706760854417,0.113491621482595,0.1060774156981,-2.72159087681318,-2.81611182221033,-2.80869761642584
"32",0.0219037682404782,0.117935378732558,0.111237437109602,-2.71454737911204,-2.81057898960412,-2.80388104798116
"33",0.0249285152660926,0.122376494332794,0.116420460624664,-2.70759553628148,-2.80504351534818,-2.79908748164005
"34",0.0283793306473143,0.126839028050034,0.121611787125759,-2.70106976180653,-2.79952945920925,-2.79430221828497
